"di_id","entity_name","row_id","year","direction","flow_type","flow_name","value"
"KM","Comoros",98402,2015,"in","private","remittances-in",128792806
"CG","Congo",72808,2000,"out","official","long-debt-off-int-out",6212306.242
"CG","Congo",56453,2000,"out","official","oda-capital-payments-out",14702064.57
"CG","Congo",63460,2000,"out","official","oofs-capital-payments-out",20912655.47
"CG","Congo",77481,2000,"out","commercial","fdi-out",5533239.881
"CG","Congo",70469,2000,"out","official","long-debt-off-amt-out",1689033.703
"CG","Congo",51775,2000,"in","official","oda-in",74964306.75
"CG","Congo",65800,2000,"out","official","ssc-out",
"CG","Congo",98550,2000,"out","private","remittances-out",52564814.65
"CG","Congo",93869,2000,"in","commercial","net-portfolio-equity-in",0
"CG","Congo",86836,2000,"out","commercial","long-debt-comm-int-out",0
"CG","Congo",79807,2000,"out","commercial","fdi-in-profits-out",670533289.7
"CG","Congo",54112,2000,"out","official","oda-interest-payments-out",3650641.296
"CG","Congo",58796,2000,"in","official","oofs-in",0
"CG","Congo",91526,2000,"out","commercial","short-debt-interest-out",43510601.59
"CG","Congo",61119,2000,"out","official","oofs-interest-payments-out",2123493.872
"CG","Congo",89181,2000,"in","commercial","short-debt-net-flow-in",0
"CG","Congo",82149,2000,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",84491,2000,"out","commercial","long-debt-comm-amt-out",0
"CG","Congo",96211,2000,"in","private","remittances-in",14894677.67
"CG","Congo",75149,2000,"in","commercial","fdi-in",238686745.3
"CG","Congo",68127,2000,"in","official","long-debt-net-official-in",1752336.499
"CG","Congo",91672,2001,"out","commercial","short-debt-interest-out",16113067.82
"CG","Congo",86982,2001,"out","commercial","long-debt-comm-int-out",8605.569225
"CG","Congo",51921,2001,"in","official","oda-in",131695725.9
"CG","Congo",63606,2001,"out","official","oofs-capital-payments-out",82451023.52
"CG","Congo",84637,2001,"out","commercial","long-debt-comm-amt-out",158342.4737
"CG","Congo",79953,2001,"out","commercial","fdi-in-profits-out",635029472
"CG","Congo",82297,2001,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",61266,2001,"out","official","oofs-interest-payments-out",30613421.28
"CG","Congo",94016,2001,"in","commercial","net-portfolio-equity-in",
"CG","Congo",58943,2001,"in","official","oofs-in",0
"CG","Congo",96359,2001,"in","private","remittances-in",20858897.94
"CG","Congo",98694,2001,"out","private","remittances-out",54368375.06
"CG","Congo",65937,2001,"out","official","ssc-out",
"CG","Congo",77626,2001,"out","commercial","fdi-out",10094332.7
"CG","Congo",70615,2001,"out","official","long-debt-off-amt-out",795154.5964
"CG","Congo",75295,2001,"in","commercial","fdi-in",132880294.3
"CG","Congo",89328,2001,"in","commercial","short-debt-net-flow-in",327011630.5
"CG","Congo",56600,2001,"out","official","oda-capital-payments-out",17635368.7
"CG","Congo",54258,2001,"out","official","oda-interest-payments-out",8606153.885
"CG","Congo",72954,2001,"out","official","long-debt-off-int-out",0
"CG","Congo",68274,2001,"in","official","long-debt-net-official-in",48552621.57
"CG","Congo",70761,2002,"out","official","long-debt-off-amt-out",839298.6541
"CG","Congo",59089,2002,"in","official","oofs-in",21198639.72
"CG","Congo",77773,2002,"out","commercial","fdi-out",6940866.647
"CG","Congo",87129,2002,"out","commercial","long-debt-comm-int-out",8326.375536
"CG","Congo",80099,2002,"out","commercial","fdi-in-profits-out",952849749.2
"CG","Congo",73100,2002,"out","official","long-debt-off-int-out",582846.2875
"CG","Congo",94163,2002,"in","commercial","net-portfolio-equity-in",
"CG","Congo",54406,2002,"out","official","oda-interest-payments-out",3148027.274
"CG","Congo",75441,2002,"in","commercial","fdi-in",227773895.4
"CG","Congo",91819,2002,"out","commercial","short-debt-interest-out",9020795.256
"CG","Congo",82443,2002,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",98838,2002,"out","private","remittances-out",58058636.77
"CG","Congo",96503,2002,"in","private","remittances-in",1959180.344
"CG","Congo",68420,2002,"in","official","long-debt-net-official-in",4293079.227
"CG","Congo",66083,2002,"out","official","ssc-out",
"CG","Congo",52067,2002,"in","official","oda-in",122816553.9
"CG","Congo",89475,2002,"in","commercial","short-debt-net-flow-in",0
"CG","Congo",56746,2002,"out","official","oda-capital-payments-out",10168994.26
"CG","Congo",84785,2002,"out","commercial","long-debt-comm-amt-out",163196.9605
"CG","Congo",63752,2002,"out","official","oofs-capital-payments-out",20493374.67
"CG","Congo",61412,2002,"out","official","oofs-interest-payments-out",13494975.38
"CG","Congo",75587,2003,"in","commercial","fdi-in",467677271.3
"CG","Congo",94309,2003,"in","commercial","net-portfolio-equity-in",
"CG","Congo",70907,2003,"out","official","long-debt-off-amt-out",0
"CG","Congo",61558,2003,"out","official","oofs-interest-payments-out",470546753
"CG","Congo",77918,2003,"out","commercial","fdi-out",2490865.139
"CG","Congo",96649,2003,"in","private","remittances-in",17929822.88
"CG","Congo",82591,2003,"in","commercial","long-debt-disbursement-in",1913378.102
"CG","Congo",73246,2003,"out","official","long-debt-off-int-out",829323.4891
"CG","Congo",84931,2003,"out","commercial","long-debt-comm-amt-out",0
"CG","Congo",52213,2003,"in","official","oda-in",105700426
"CG","Congo",59235,2003,"in","official","oofs-in",456830033.4
"CG","Congo",80245,2003,"out","commercial","fdi-in-profits-out",561303067.7
"CG","Congo",91965,2003,"out","commercial","short-debt-interest-out",
"CG","Congo",89622,2003,"in","commercial","short-debt-net-flow-in",0
"CG","Congo",98983,2003,"out","private","remittances-out",56777772.42
"CG","Congo",56893,2003,"out","official","oda-capital-payments-out",23528416.21
"CG","Congo",68566,2003,"in","official","long-debt-net-official-in",2997432.716
"CG","Congo",87277,2003,"out","commercial","long-debt-comm-int-out",0
"CG","Congo",66229,2003,"out","official","ssc-out",
"CG","Congo",63898,2003,"out","official","oofs-capital-payments-out",34930479.99
"CG","Congo",54553,2003,"out","official","oda-interest-payments-out",11050955.47
"CG","Congo",89769,2004,"in","commercial","short-debt-net-flow-in",156656500.4
"CG","Congo",99128,2004,"out","private","remittances-out",55680868.48
"CG","Congo",66375,2004,"out","official","ssc-out",
"CG","Congo",57040,2004,"out","official","oda-capital-payments-out",50275698.88
"CG","Congo",54699,2004,"out","official","oda-interest-payments-out",44323461.31
"CG","Congo",80393,2004,"out","commercial","fdi-in-profits-out",729184713.6
"CG","Congo",71053,2004,"out","official","long-debt-off-amt-out",6244846.536
"CG","Congo",52359,2004,"in","official","oda-in",174235882.8
"CG","Congo",78064,2004,"out","commercial","fdi-out",5120075.404
"CG","Congo",96795,2004,"in","private","remittances-in",16853596.34
"CG","Congo",68712,2004,"in","official","long-debt-net-official-in",7861000.648
"CG","Congo",75733,2004,"in","commercial","fdi-in",0
"CG","Congo",73392,2004,"out","official","long-debt-off-int-out",6896267.092
"CG","Congo",94456,2004,"in","commercial","net-portfolio-equity-in",
"CG","Congo",92111,2004,"out","commercial","short-debt-interest-out",1048133.42
"CG","Congo",61705,2004,"out","official","oofs-interest-payments-out",85286163.44
"CG","Congo",64044,2004,"out","official","oofs-capital-payments-out",93773166.1
"CG","Congo",59382,2004,"in","official","oofs-in",0
"CG","Congo",87424,2004,"out","commercial","long-debt-comm-int-out",0
"CG","Congo",82737,2004,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",85078,2004,"out","commercial","long-debt-comm-amt-out",288518.4467
"CG","Congo",64190,2005,"out","official","oofs-capital-payments-out",554896547.6
"CG","Congo",73538,2005,"out","official","long-debt-off-int-out",325397.6872
"CG","Congo",78209,2005,"out","commercial","fdi-out",1026254.244
"CG","Congo",59527,2005,"in","official","oofs-in",1137413582
"CG","Congo",54845,2005,"out","official","oda-interest-payments-out",15926287.59
"CG","Congo",94602,2005,"in","commercial","net-portfolio-equity-in",
"CG","Congo",80540,2005,"out","commercial","fdi-in-profits-out",1201822158
"CG","Congo",89915,2005,"in","commercial","short-debt-net-flow-in",0
"CG","Congo",71199,2005,"out","official","long-debt-off-amt-out",6796269.074
"CG","Congo",52505,2005,"in","official","oda-in",1574739148
"CG","Congo",87571,2005,"out","commercial","long-debt-comm-int-out",0
"CG","Congo",92259,2005,"out","commercial","short-debt-interest-out",356917.6911
"CG","Congo",57186,2005,"out","official","oda-capital-payments-out",117039306.7
"CG","Congo",61852,2005,"out","official","oofs-interest-payments-out",69481626.15
"CG","Congo",85224,2005,"out","commercial","long-debt-comm-amt-out",0
"CG","Congo",75879,2005,"in","commercial","fdi-in",542481015.9
"CG","Congo",96942,2005,"in","private","remittances-in",10545383.08
"CG","Congo",66521,2005,"out","official","ssc-out",
"CG","Congo",82883,2005,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",68859,2005,"in","official","long-debt-net-official-in",0
"CG","Congo",99275,2005,"out","private","remittances-out",
"CG","Congo",85371,2006,"out","commercial","long-debt-comm-amt-out",0
"CG","Congo",73684,2006,"out","official","long-debt-off-int-out",6746949.022
"CG","Congo",76025,2006,"in","commercial","fdi-in",429655595.1
"CG","Congo",94749,2006,"in","commercial","net-portfolio-equity-in",
"CG","Congo",71346,2006,"out","official","long-debt-off-amt-out",2925256.052
"CG","Congo",57333,2006,"out","official","oda-capital-payments-out",164517144.3
"CG","Congo",64336,2006,"out","official","oofs-capital-payments-out",27402664.48
"CG","Congo",90061,2006,"in","commercial","short-debt-net-flow-in",10089766.17
"CG","Congo",80686,2006,"out","commercial","fdi-in-profits-out",1088599743
"CG","Congo",61998,2006,"out","official","oofs-interest-payments-out",72284009.9
"CG","Congo",83029,2006,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",92405,2006,"out","commercial","short-debt-interest-out",1826247.676
"CG","Congo",78355,2006,"out","commercial","fdi-out",131166.9602
"CG","Congo",52651,2006,"in","official","oda-in",425651126.5
"CG","Congo",97088,2006,"in","private","remittances-in",
"CG","Congo",54991,2006,"out","official","oda-interest-payments-out",13320063.73
"CG","Congo",87717,2006,"out","commercial","long-debt-comm-int-out",0
"CG","Congo",69006,2006,"in","official","long-debt-net-official-in",13094188.08
"CG","Congo",59673,2006,"in","official","oofs-in",2566726.631
"CG","Congo",99421,2006,"out","private","remittances-out",
"CG","Congo",66667,2006,"out","official","ssc-out",
"CG","Congo",73830,2007,"out","official","long-debt-off-int-out",7338668.241
"CG","Congo",80832,2007,"out","commercial","fdi-in-profits-out",1160817104
"CG","Congo",71492,2007,"out","official","long-debt-off-amt-out",5436154.708
"CG","Congo",94895,2007,"in","commercial","net-portfolio-equity-in",
"CG","Congo",99567,2007,"out","private","remittances-out",
"CG","Congo",78500,2007,"out","commercial","fdi-out",3958296.819
"CG","Congo",76171,2007,"in","commercial","fdi-in",1031849020
"CG","Congo",55137,2007,"out","official","oda-interest-payments-out",8319299.89
"CG","Congo",57479,2007,"out","official","oda-capital-payments-out",25945416.93
"CG","Congo",85518,2007,"out","commercial","long-debt-comm-amt-out",954772.1279
"CG","Congo",64483,2007,"out","official","oofs-capital-payments-out",98175344.41
"CG","Congo",69153,2007,"in","official","long-debt-net-official-in",15126599.66
"CG","Congo",92551,2007,"out","commercial","short-debt-interest-out",3367716.121
"CG","Congo",62144,2007,"out","official","oofs-interest-payments-out",11138371.9
"CG","Congo",87864,2007,"out","commercial","long-debt-comm-int-out",0
"CG","Congo",59819,2007,"in","official","oofs-in",14835450.29
"CG","Congo",66813,2007,"out","official","ssc-out",
"CG","Congo",90207,2007,"in","commercial","short-debt-net-flow-in",25310601.33
"CG","Congo",97235,2007,"in","private","remittances-in",
"CG","Congo",52797,2007,"in","official","oda-in",137566965.6
"CG","Congo",83175,2007,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",55283,2008,"out","official","oda-interest-payments-out",19660575.67
"CG","Congo",92697,2008,"out","commercial","short-debt-interest-out",1536582.293
"CG","Congo",78646,2008,"out","commercial","fdi-out",956305.1353
"CG","Congo",97382,2008,"in","private","remittances-in",
"CG","Congo",69299,2008,"in","official","long-debt-net-official-in",0
"CG","Congo",76317,2008,"in","commercial","fdi-in",1064127726
"CG","Congo",64630,2008,"out","official","oofs-capital-payments-out",19645305.23
"CG","Congo",71638,2008,"out","official","long-debt-off-amt-out",18102238.23
"CG","Congo",57625,2008,"out","official","oda-capital-payments-out",30314787.67
"CG","Congo",83322,2008,"in","commercial","long-debt-disbursement-in",2679330.269
"CG","Congo",73976,2008,"out","official","long-debt-off-int-out",13230633.42
"CG","Congo",52943,2008,"in","official","oda-in",435066282.6
"CG","Congo",99713,2008,"out","private","remittances-out",
"CG","Congo",88011,2008,"out","commercial","long-debt-comm-int-out",86413.11463
"CG","Congo",59965,2008,"in","official","oofs-in",0
"CG","Congo",90354,2008,"in","commercial","short-debt-net-flow-in",0
"CG","Congo",80979,2008,"out","commercial","fdi-in-profits-out",
"CG","Congo",66959,2008,"out","official","ssc-out",
"CG","Congo",95042,2008,"in","commercial","net-portfolio-equity-in",
"CG","Congo",85664,2008,"out","commercial","long-debt-comm-amt-out",14344053.31
"CG","Congo",62290,2008,"out","official","oofs-interest-payments-out",148154740.3
"CG","Congo",78790,2009,"out","commercial","fdi-out",0
"CG","Congo",62436,2009,"out","official","oofs-interest-payments-out",61079917.44
"CG","Congo",81125,2009,"out","commercial","fdi-in-profits-out",
"CG","Congo",95189,2009,"in","commercial","net-portfolio-equity-in",
"CG","Congo",64776,2009,"out","official","oofs-capital-payments-out",12656541.26
"CG","Congo",69445,2009,"in","official","long-debt-net-official-in",611487.7846
"CG","Congo",99859,2009,"out","private","remittances-out",
"CG","Congo",71785,2009,"out","official","long-debt-off-amt-out",22644571.02
"CG","Congo",90501,2009,"in","commercial","short-debt-net-flow-in",84367185.79
"CG","Congo",92843,2009,"out","commercial","short-debt-interest-out",898057.3166
"CG","Congo",74123,2009,"out","official","long-debt-off-int-out",16908996.88
"CG","Congo",55429,2009,"out","official","oda-interest-payments-out",16183335.42
"CG","Congo",83468,2009,"in","commercial","long-debt-disbursement-in",0
"CG","Congo",57771,2009,"out","official","oda-capital-payments-out",32323642.23
"CG","Congo",60111,2009,"in","official","oofs-in",1936935.047
"CG","Congo",53089,2009,"in","official","oda-in",285262283.4
"CG","Congo",76463,2009,"in","commercial","fdi-in",888176269.2
"CG","Congo",67105,2009,"out","official","ssc-out",
"CG","Congo",85810,2009,"out","commercial","long-debt-comm-amt-out",23634665.26
"CG","Congo",88157,2009,"out","commercial","long-debt-comm-int-out",10025750.12
"CG","Congo",97528,2009,"in","private","remittances-in",
"CG","Congo",55575,2010,"out","official","oda-interest-payments-out",4025672.2
"CG","Congo",88303,2010,"out","commercial","long-debt-comm-int-out",8686816.302
"CG","Congo",53236,2010,"in","official","oda-in",1458215584
"CG","Congo",100006,2010,"out","private","remittances-out",
"CG","Congo",78936,2010,"out","commercial","fdi-out",2523778.091
"CG","Congo",71931,2010,"out","official","long-debt-off-amt-out",47214595.6
"CG","Congo",81271,2010,"out","commercial","fdi-in-profits-out",
"CG","Congo",64922,2010,"out","official","oofs-capital-payments-out",8966069.58
"CG","Congo",69591,2010,"in","official","long-debt-net-official-in",299829444.6
"CG","Congo",60258,2010,"in","official","oofs-in",563963.722
"CG","Congo",90647,2010,"in","commercial","short-debt-net-flow-in",0
