"id-to","entity-to-name","year","destination-institution-type","creditor-type","creditor-institution","financing-type","value"
"BF","Burkina Faso",2003,"ppg","private","private","other-private",0
"BF","Burkina Faso",2004,"png","private","private","bonds",0
"BF","Burkina Faso",2004,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2004,"ppg","private","private","bonds",0
"BF","Burkina Faso",2004,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2004,"ppg","private","private","other-private",0
"BF","Burkina Faso",2005,"png","private","private","bonds",0
"BF","Burkina Faso",2005,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2005,"ppg","private","private","bonds",0
"BF","Burkina Faso",2005,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2005,"ppg","private","private","other-private",0
"BF","Burkina Faso",2006,"png","private","private","bonds",0
"BF","Burkina Faso",2006,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2006,"ppg","private","private","bonds",0
"BF","Burkina Faso",2006,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2006,"ppg","private","private","other-private",15645756.75
"BF","Burkina Faso",2007,"png","private","private","bonds",0
"BF","Burkina Faso",2007,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2007,"ppg","private","private","bonds",0
"BF","Burkina Faso",2007,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2007,"ppg","private","private","other-private",16536252.59
"BF","Burkina Faso",2008,"png","private","private","bonds",0
"BF","Burkina Faso",2008,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2008,"ppg","private","private","bonds",0
"BF","Burkina Faso",2008,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2008,"ppg","private","private","other-private",0
"BF","Burkina Faso",2009,"png","private","private","bonds",0
"BF","Burkina Faso",2009,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2009,"ppg","private","private","bonds",0
"BF","Burkina Faso",2009,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2009,"ppg","private","private","other-private",0
"BF","Burkina Faso",2010,"png","private","private","bonds",0
"BF","Burkina Faso",2010,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2010,"ppg","private","private","bonds",0
"BF","Burkina Faso",2010,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2010,"ppg","private","private","other-private",0
"BF","Burkina Faso",2011,"png","private","private","bonds",0
"BF","Burkina Faso",2011,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2011,"ppg","private","private","bonds",0
"BF","Burkina Faso",2011,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2011,"ppg","private","private","other-private",0
"BF","Burkina Faso",2012,"png","private","private","bonds",0
"BF","Burkina Faso",2012,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2012,"ppg","private","private","bonds",0
"BF","Burkina Faso",2012,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2012,"ppg","private","private","other-private",0
"BF","Burkina Faso",2013,"png","private","private","bonds",0
"BF","Burkina Faso",2013,"png","private","private","commercial-banking",0
"BF","Burkina Faso",2013,"ppg","private","private","bonds",0
"BF","Burkina Faso",2013,"ppg","private","private","commercial-banking",0
"BF","Burkina Faso",2013,"ppg","private","private","other-private",0
"BI","Burundi",2000,"png","private","private","bonds",0
"BI","Burundi",2000,"png","private","private","commercial-banking",0
"BI","Burundi",2000,"ppg","private","private","bonds",0
"BI","Burundi",2000,"ppg","private","private","commercial-banking",0
"BI","Burundi",2000,"ppg","private","private","other-private",5632654.731
"BI","Burundi",2001,"png","private","private","bonds",0
"BI","Burundi",2001,"png","private","private","commercial-banking",0
"BI","Burundi",2001,"ppg","private","private","bonds",0
"BI","Burundi",2001,"ppg","private","private","commercial-banking",0
"BI","Burundi",2001,"ppg","private","private","other-private",3679056.358
"BI","Burundi",2002,"png","private","private","bonds",0
"BI","Burundi",2002,"png","private","private","commercial-banking",0
"BI","Burundi",2002,"ppg","private","private","bonds",0
"BI","Burundi",2002,"ppg","private","private","commercial-banking",0
"BI","Burundi",2002,"ppg","private","private","other-private",0
"BI","Burundi",2003,"png","private","private","bonds",0
"BI","Burundi",2003,"png","private","private","commercial-banking",0
"BI","Burundi",2003,"ppg","private","private","bonds",0
"BI","Burundi",2003,"ppg","private","private","commercial-banking",0
"BI","Burundi",2003,"ppg","private","private","other-private",24773479.16
"BI","Burundi",2004,"png","private","private","bonds",0
"BI","Burundi",2004,"png","private","private","commercial-banking",0
"BI","Burundi",2004,"ppg","private","private","bonds",0
"BI","Burundi",2004,"ppg","private","private","commercial-banking",0
"BI","Burundi",2004,"ppg","private","private","other-private",0
"BI","Burundi",2005,"png","private","private","bonds",0
"BI","Burundi",2005,"png","private","private","commercial-banking",0
"BI","Burundi",2005,"ppg","private","private","bonds",0
"BI","Burundi",2005,"ppg","private","private","commercial-banking",0
"BI","Burundi",2005,"ppg","private","private","other-private",0
"BI","Burundi",2006,"png","private","private","bonds",0
"BI","Burundi",2006,"png","private","private","commercial-banking",0
"BI","Burundi",2006,"ppg","private","private","bonds",0
"BI","Burundi",2006,"ppg","private","private","commercial-banking",0
"BI","Burundi",2006,"ppg","private","private","other-private",3768276.379
"BI","Burundi",2007,"png","private","private","bonds",0
"BI","Burundi",2007,"png","private","private","commercial-banking",0
"BI","Burundi",2007,"ppg","private","private","bonds",0
"BI","Burundi",2007,"ppg","private","private","commercial-banking",0
"BI","Burundi",2007,"ppg","private","private","other-private",0
"BI","Burundi",2008,"png","private","private","bonds",0
"BI","Burundi",2008,"png","private","private","commercial-banking",0
"BI","Burundi",2008,"ppg","private","private","bonds",0
"BI","Burundi",2008,"ppg","private","private","commercial-banking",0
"BI","Burundi",2008,"ppg","private","private","other-private",0
"BI","Burundi",2009,"png","private","private","bonds",0
"BI","Burundi",2009,"png","private","private","commercial-banking",0
"BI","Burundi",2009,"ppg","private","private","bonds",0
"BI","Burundi",2009,"ppg","private","private","commercial-banking",6210154.031
"BI","Burundi",2009,"ppg","private","private","other-private",0
"BI","Burundi",2010,"png","private","private","bonds",0
"BI","Burundi",2010,"png","private","private","commercial-banking",0
"BI","Burundi",2010,"ppg","private","private","bonds",0
"BI","Burundi",2010,"ppg","private","private","commercial-banking",0
"BI","Burundi",2010,"ppg","private","private","other-private",0
"BI","Burundi",2011,"png","private","private","bonds",0
"BI","Burundi",2011,"png","private","private","commercial-banking",0
"BI","Burundi",2011,"ppg","private","private","bonds",0
"BI","Burundi",2011,"ppg","private","private","commercial-banking",0
"BI","Burundi",2011,"ppg","private","private","other-private",0
"BI","Burundi",2012,"png","private","private","bonds",0
"BI","Burundi",2012,"png","private","private","commercial-banking",0
"BI","Burundi",2012,"ppg","private","private","bonds",0
"BI","Burundi",2012,"ppg","private","private","commercial-banking",0
"BI","Burundi",2012,"ppg","private","private","other-private",0
"BI","Burundi",2013,"png","private","private","bonds",0
"BI","Burundi",2013,"png","private","private","commercial-banking",0
"BI","Burundi",2013,"ppg","private","private","bonds",0
"BI","Burundi",2013,"ppg","private","private","commercial-banking",0
"BI","Burundi",2013,"ppg","private","private","other-private",0
"KH","Cambodia",2000,"png","private","private","bonds",0
"KH","Cambodia",2000,"png","private","private","commercial-banking",0
"KH","Cambodia",2000,"ppg","private","private","bonds",0
"KH","Cambodia",2000,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2000,"ppg","private","private","other-private",0
"KH","Cambodia",2001,"png","private","private","bonds",0
"KH","Cambodia",2001,"png","private","private","commercial-banking",0
"KH","Cambodia",2001,"ppg","private","private","bonds",0
"KH","Cambodia",2001,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2001,"ppg","private","private","other-private",0
"KH","Cambodia",2002,"png","private","private","bonds",0
"KH","Cambodia",2002,"png","private","private","commercial-banking",0
"KH","Cambodia",2002,"ppg","private","private","bonds",0
"KH","Cambodia",2002,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2002,"ppg","private","private","other-private",0
"KH","Cambodia",2003,"png","private","private","bonds",0
"KH","Cambodia",2003,"png","private","private","commercial-banking",0
"KH","Cambodia",2003,"ppg","private","private","bonds",0
"KH","Cambodia",2003,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2003,"ppg","private","private","other-private",0
"KH","Cambodia",2004,"png","private","private","bonds",0
"KH","Cambodia",2004,"png","private","private","commercial-banking",0
"KH","Cambodia",2004,"ppg","private","private","bonds",0
"KH","Cambodia",2004,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2004,"ppg","private","private","other-private",0
"KH","Cambodia",2005,"png","private","private","bonds",0
"KH","Cambodia",2005,"png","private","private","commercial-banking",0
"KH","Cambodia",2005,"ppg","private","private","bonds",0
"KH","Cambodia",2005,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2005,"ppg","private","private","other-private",0
"KH","Cambodia",2006,"png","private","private","bonds",0
"KH","Cambodia",2006,"png","private","private","commercial-banking",0
"KH","Cambodia",2006,"ppg","private","private","bonds",0
"KH","Cambodia",2006,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2006,"ppg","private","private","other-private",0
"KH","Cambodia",2007,"png","private","private","bonds",0
"KH","Cambodia",2007,"png","private","private","commercial-banking",0
"KH","Cambodia",2007,"ppg","private","private","bonds",0
"KH","Cambodia",2007,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2007,"ppg","private","private","other-private",0
"KH","Cambodia",2008,"png","private","private","bonds",0
"KH","Cambodia",2008,"png","private","private","commercial-banking",0
"KH","Cambodia",2008,"ppg","private","private","bonds",0
"KH","Cambodia",2008,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2008,"ppg","private","private","other-private",0
"KH","Cambodia",2009,"png","private","private","bonds",0
"KH","Cambodia",2009,"png","private","private","commercial-banking",0
"KH","Cambodia",2009,"ppg","private","private","bonds",0
"KH","Cambodia",2009,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2009,"ppg","private","private","other-private",0
"KH","Cambodia",2010,"png","private","private","bonds",0
"KH","Cambodia",2010,"png","private","private","commercial-banking",0
"KH","Cambodia",2010,"ppg","private","private","bonds",0
"KH","Cambodia",2010,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2010,"ppg","private","private","other-private",0
"KH","Cambodia",2011,"png","private","private","bonds",0
"KH","Cambodia",2011,"png","private","private","commercial-banking",0
"KH","Cambodia",2011,"ppg","private","private","bonds",0
"KH","Cambodia",2011,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2011,"ppg","private","private","other-private",0
"KH","Cambodia",2012,"png","private","private","bonds",0
"KH","Cambodia",2012,"png","private","private","commercial-banking",0
"KH","Cambodia",2012,"ppg","private","private","bonds",0
"KH","Cambodia",2012,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2012,"ppg","private","private","other-private",0
"KH","Cambodia",2013,"png","private","private","bonds",0
"KH","Cambodia",2013,"png","private","private","commercial-banking",0
"KH","Cambodia",2013,"ppg","private","private","bonds",0
"KH","Cambodia",2013,"ppg","private","private","commercial-banking",0
"KH","Cambodia",2013,"ppg","private","private","other-private",0
"CM","Cameroon",2000,"png","private","private","bonds",0
"CM","Cameroon",2000,"png","private","private","commercial-banking",72735268.69
"CM","Cameroon",2000,"ppg","private","private","bonds",0
"CM","Cameroon",2000,"ppg","private","private","commercial-banking",0
"CM","Cameroon",2000,"ppg","private","private","other-private",0
"CM","Cameroon",2001,"png","private","private","bonds",0
"CM","Cameroon",2001,"png","private","private","commercial-banking",0
"CM","Cameroon",2001,"ppg","private","private","bonds",0
"CM","Cameroon",2001,"ppg","private","private","commercial-banking",0
"CM","Cameroon",2001,"ppg","private","private","other-private",0
"CM","Cameroon",2002,"png","private","private","bonds",0
"CM","Cameroon",2002,"png","private","private","commercial-banking",0
"CM","Cameroon",2002,"ppg","private","private","bonds",0
"CM","Cameroon",2002,"ppg","private","private","commercial-banking",0
"CM","Cameroon",2002,"ppg","private","private","other-private",0
"CM","Cameroon",2003,"png","private","private","bonds",0
"CM","Cameroon",2003,"png","private","private","commercial-banking",17432495.86
"CM","Cameroon",2003,"ppg","private","private","bonds",0
"CM","Cameroon",2003,"ppg","private","private","commercial-banking",0
"CM","Cameroon",2003,"ppg","private","private","other-private",0
"CM","Cameroon",2004,"png","private","private","bonds",0
