"id","entity-name","year","budget-type","l1","l2","l3","l4","value","value-ncu"
"d226","Buyende",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1874066.073,6338995000
"d226","Buyende",2015,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",192502.717,651137000
"d226","Buyende",2015,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",8494.058182,28731000
"d226","Buyende",2015,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d226","Buyende",2015,"budget","expenditure","internal-audit","recurrent-expenditure","wage",6926.274584,23428000
"d226","Buyende",2015,"budget","revenue","locally-raised-revenues","miscellaneous",,6947.560728,23500000
"d226","Buyende",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,124554.3905,421303000
"d226","Buyende",2015,"budget","expenditure","planning","development-expenditure","donor-development",0,0
"d226","Buyende",2015,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",6957.316877,23533000
"d226","Buyende",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,6643.641901,22472000
"d226","Buyende",2015,"budget","revenue","locally-raised-revenues","land-fees",,1108.653308,3750000
"d226","Buyende",2015,"budget","revenue","locally-raised-revenues","other-licences",,15108.72728,51105000
"d226","Buyende",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,8800.046495,29766000
"d226","Buyende",2015,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,3104.229261,10500000
"d226","Buyende",2015,"budget","expenditure","internal-audit","development-expenditure","domestic-development",0,0
"d226","Buyende",2015,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","business-licences",,7814.110889,28897000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-dsc-chairs’-salaries",,6631.326481,24523000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","other-licences",,13819.43236,51105000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","public-health-licences",,540.8250607,2e+06
"d226","Buyende",2016,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,33854.02632,125194000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-functional-adult-lit",,4226.547849,15630000
"d226","Buyende",2016,"budget","revenue","donor-funding","uganda-ntd-programme",,6489.900728,2.4e+07
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,291753.4872,1078920000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,30417.35347,112485000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,26752.99328,98934000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,8214.862259,30379000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,168501.6192,623128000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,1245.249702,4605000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,39723.33029,146899000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","registration-of-businesses",,2230.903375,8250000
"d226","Buyende",2016,"budget","revenue","donor-funding","pcv",,6489.900728,2.4e+07
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","registration-eg-births-deaths-marriages-etc-fees",,170.3598941,630000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","local-service-tax",,7341.700198,27150000
"d226","Buyende",2016,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,203653.3553,753121000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,14874.85247,55008000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,21852.5774,80812000
"d226","Buyende",2016,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,134069.1805,495795000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","application-fees",,6861.717957,25375000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,157158.8952,581182000
"d226","Buyende",2016,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,120096.6946,444124000
"d226","Buyende",2016,"budget","expenditure","health","development-expenditure","domestic-development",32634.1954,120683000
"d226","Buyende",2016,"budget","expenditure","health","development-expenditure","donor-development",42184.35473,1.56e+08
"d226","Buyende",2016,"budget","expenditure","education","recurrent-expenditure","wage",1893491.543,7002233000
"d226","Buyende",2016,"budget","expenditure","education","recurrent-expenditure","non-wage",527209.2489,1949648000
"d226","Buyende",2016,"budget","revenue","donor-funding","unicef",,15683.92676,5.8e+07
"d226","Buyende",2016,"budget","revenue","donor-funding","global-fund",,13520.62652,5e+07
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,3377.452504,12490000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,1070.563208,3959000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,24473.68606,90505000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,3855.271445,14257000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,135833.6222,502320000
"d226","Buyende",2016,"budget","expenditure","natural-resources","recurrent-expenditure","non-wage",9826.52094,36339000
"d226","Buyende",2016,"budget","expenditure","natural-resources","development-expenditure","domestic-development",1397.221544,5167000
"d226","Buyende",2016,"budget","expenditure","natural-resources","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","expenditure","community-based-services","recurrent-expenditure","wage",22652.45767,83770000
"d226","Buyende",2016,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",26301.94517,97266000
"d226","Buyende",2016,"budget","expenditure","community-based-services","development-expenditure","domestic-development",20618.95544,76250000
"d226","Buyende",2016,"budget","expenditure","finance","recurrent-expenditure","wage",30272.95318,111951000
"d226","Buyende",2016,"budget","expenditure","finance","recurrent-expenditure","non-wage",29922.22813,110654000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","naads-districts---wage",,26593.72029,98345000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,5949.075667,2.2e+07
"d226","Buyende",2016,"budget","revenue","other-government-transfers","gbv",,0,0
"d226","Buyende",2016,"budget","revenue","other-government-transfers","census-fund",,0,0
"d226","Buyende",2016,"budget","revenue","other-government-transfers","road-maintenance-road-fund",,175453.6549,648837000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","land-fees",,1014.046989,3750000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","marketgate-charges",,23520.21148,86979000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","other-fees-and-charges",,6184.334569,22870000
"d226","Buyende",2016,"budget","revenue","locally-raised-revenues","park-fees",,288.8005824,1068000
"d226","Buyende",2016,"budget","revenue","discretionary-government-transfers","urban-unconditional-grant---non-wage",,24494.77823,90583000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,350386.2249,1295747000
"d226","Buyende",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1714143.678,6338995000
"d226","Buyende",2016,"budget","expenditure","planning","recurrent-expenditure","non-wage",9440.642259,34912000
"d226","Buyende",2016,"budget","expenditure","planning","development-expenditure","domestic-development",5678.663137,2.1e+07
"d226","Buyende",2016,"budget","expenditure","finance","development-expenditure","domestic-development",473.2219281,1750000
"d226","Buyende",2016,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",36902.9276,136469000
"d226","Buyende",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",80085.64539,296161000
"d226","Buyende",2016,"budget","expenditure","statutory-bodies","development-expenditure","domestic-development",0,0
"d226","Buyende",2016,"budget","expenditure","statutory-bodies","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","wage",66686.70452,246611000
"d226","Buyende",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","non-wage",13871.08116,51296000
"d226","Buyende",2016,"budget","expenditure","production-and-marketing","development-expenditure","domestic-development",51742.08562,191345000
"d226","Buyende",2016,"budget","expenditure","production-and-marketing","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","expenditure","health","recurrent-expenditure","wage",291753.4872,1078920000
"d226","Buyende",2016,"budget","expenditure","health","recurrent-expenditure","non-wage",55521.37114,205321000
"d226","Buyende",2016,"budget","expenditure","water","recurrent-expenditure","non-wage",5949.075667,2.2e+07
"d226","Buyende",2016,"budget","expenditure","education","development-expenditure","domestic-development",129886.9803,480329000
"d226","Buyende",2016,"budget","expenditure","education","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","wage",5924.197714,21908000
"d226","Buyende",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",175805.1912,650137000
"d226","Buyende",2016,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",23720.58716,87720000
"d226","Buyende",2016,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","expenditure","water","recurrent-expenditure","wage",5936.095866,21952000
"d226","Buyende",2016,"budget","expenditure","water","development-expenditure","domestic-development",135833.6222,502320000
"d226","Buyende",2016,"budget","expenditure","water","development-expenditure","donor-development",0,0
"d226","Buyende",2016,"budget","expenditure","natural-resources","recurrent-expenditure","wage",8745.682056,32342000
"d226","Buyende",2016,"budget","expenditure","internal-audit","recurrent-expenditure","wage",6335.22476,23428000
"d226","Buyende",2016,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",9274.879378,34299000
