id,year,budget-type,l1,l2,l3,l4,value
d316,2016,budget,internal-audit,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,15656000
d316,2015,budget,internal-audit,expenditure,recurrent-expenditure,wage,15657000
d316,2016,budget,internal-audit,expenditure,recurrent-expenditure,wage,15656000
d316,2015,budget,internal-audit,expenditure,recurrent-expenditure,non-wage,28671000
d316,2016,budget,internal-audit,expenditure,recurrent-expenditure,non-wage,31473000
d316,2015,budget,internal-audit,expenditure,development-expenditure,domestic-development,0
d316,2016,budget,internal-audit,expenditure,development-expenditure,domestic-development,0
d316,2015,budget,internal-audit,expenditure,development-expenditure,donor-development,0
d316,2016,budget,internal-audit,expenditure,development-expenditure,donor-development,0
d302,2015,budget,administration,revenue,recurrent-revenues,conditional-grant-to-ifms-running-costs,30000000
d302,2016,budget,administration,revenue,recurrent-revenues,conditional-grant-to-ifms-running-costs,30000000
d302,2015,budget,administration,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,22192000
d302,2016,budget,administration,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,22192000
d302,2015,budget,administration,revenue,recurrent-revenues,district-equalisation-grant,48975000
d302,2016,budget,administration,revenue,recurrent-revenues,district-equalisation-grant,48975000
d302,2015,budget,administration,revenue,recurrent-revenues,district-unconditional-grant-non-wage,413445000
d302,2016,budget,administration,revenue,recurrent-revenues,district-unconditional-grant-non-wage,413445000
d302,2015,budget,administration,revenue,recurrent-revenues,locally-raised-revenues,180193000
d302,2016,budget,administration,revenue,recurrent-revenues,locally-raised-revenues,180193000
d302,2015,budget,administration,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,442849000
d302,2016,budget,administration,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,442849000
d302,2015,budget,administration,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,634306000
d302,2016,budget,administration,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,634306000
d302,2015,budget,administration,revenue,development-revenues,donor-funding,266000000
d302,2016,budget,administration,revenue,development-revenues,donor-funding,266000000
d302,2015,budget,administration,revenue,development-revenues,lgmsd-former-lgdp,157307000
d302,2016,budget,administration,revenue,development-revenues,lgmsd-former-lgdp,401114000
d302,2015,budget,administration,revenue,development-revenues,other-transfers-from-central-government,2877262000
d302,2016,budget,administration,revenue,development-revenues,other-transfers-from-central-government,3091386000
d302,2015,budget,administration,expenditure,recurrent-expenditure,wage,632542000
d302,2016,budget,administration,expenditure,recurrent-expenditure,wage,632542000
d302,2015,budget,administration,expenditure,recurrent-expenditure,non-wage,1139418000
d302,2016,budget,administration,expenditure,recurrent-expenditure,non-wage,1139418000
d302,2015,budget,administration,expenditure,development-expenditure,domestic-development,3034569000
d302,2016,budget,administration,expenditure,development-expenditure,domestic-development,3492500000
d302,2015,budget,administration,expenditure,development-expenditure,donor-development,266000000
d302,2016,budget,administration,expenditure,development-expenditure,donor-development,266000000
d302,2015,budget,finance,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,12892000
d302,2016,budget,finance,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,12892000
d302,2015,budget,finance,revenue,recurrent-revenues,district-equalisation-grant,10000000
d302,2016,budget,finance,revenue,recurrent-revenues,district-equalisation-grant,10000000
d302,2015,budget,finance,revenue,recurrent-revenues,district-unconditional-grant-non-wage,57922000
d302,2016,budget,finance,revenue,recurrent-revenues,district-unconditional-grant-non-wage,57922000
d302,2015,budget,finance,revenue,recurrent-revenues,locally-raised-revenues,37030000
d302,2016,budget,finance,revenue,recurrent-revenues,locally-raised-revenues,37030000
d302,2015,budget,finance,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,255723000
d302,2016,budget,finance,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,255723000
d302,2015,budget,finance,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,460046000
d302,2016,budget,finance,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,602895000
d302,2015,budget,finance,revenue,recurrent-revenues,transfer-of-urban-unconditional-grant-wage,142050000
d302,2016,budget,finance,revenue,recurrent-revenues,transfer-of-urban-unconditional-grant-wage,250387000
d302,2015,budget,finance,revenue,recurrent-revenues,urban-equalisation-grant,0
d302,2016,budget,finance,revenue,recurrent-revenues,urban-equalisation-grant,14966000
d302,2015,budget,finance,revenue,recurrent-revenues,urban-unconditional-grant-non-wage,3249000
d302,2016,budget,finance,revenue,recurrent-revenues,urban-unconditional-grant-non-wage,135669000
d302,2015,budget,finance,expenditure,recurrent-expenditure,wage,223877000
d302,2016,budget,finance,expenditure,recurrent-expenditure,wage,744945000
d302,2015,budget,finance,expenditure,recurrent-expenditure,non-wage,755034000
d302,2016,budget,finance,expenditure,recurrent-expenditure,non-wage,632537000
d302,2015,budget,finance,expenditure,development-expenditure,domestic-development,0
d302,2016,budget,finance,expenditure,development-expenditure,domestic-development,0
d302,2015,budget,finance,expenditure,development-expenditure,donor-development,0
d302,2016,budget,finance,expenditure,development-expenditure,donor-development,0
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-dsc-chairs-salaries,24523000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-dsc-chairs-salaries,24523000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,30576000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,30576000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-contracts-committeedscpa,51729000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-contracts-committeedscpa,51729000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-councillors-allowances-and-ex,115493000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-councillors-allowances-and-ex,115493000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-dsc-operational-costs,47033000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-dsc-operational-costs,47033000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-salary-and-gratuity-for-lg-ele,136282000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-salary-and-gratuity-for-lg-ele,136282000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,district-equalisation-grant,10000000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,district-equalisation-grant,10000000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,district-unconditional-grant-non-wage,19752000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,district-unconditional-grant-non-wage,19752000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,locally-raised-revenues,62000000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,locally-raised-revenues,62000000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,21186000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,21186000
d302,2015,budget,statutory-bodies,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,107327000
d302,2016,budget,statutory-bodies,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,107327000
d302,2015,budget,statutory-bodies,expenditure,recurrent-expenditure,wage,49983000
d302,2016,budget,statutory-bodies,expenditure,recurrent-expenditure,wage,49983000
d302,2015,budget,statutory-bodies,expenditure,recurrent-expenditure,non-wage,575918000
d302,2016,budget,statutory-bodies,expenditure,recurrent-expenditure,non-wage,575918000
d302,2015,budget,statutory-bodies,expenditure,development-expenditure,domestic-development,0
d302,2016,budget,statutory-bodies,expenditure,development-expenditure,domestic-development,0
d302,2015,budget,statutory-bodies,expenditure,development-expenditure,donor-development,0
d302,2016,budget,statutory-bodies,expenditure,development-expenditure,donor-development,0
d302,2015,budget,production-and-marketing,revenue,recurrent-revenues,conditional-grant-to-agric-ext-salaries,25853000
d302,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-grant-to-agric-ext-salaries,25853000
d302,2015,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,191532000
d302,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,191532000
d302,2015,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,8672000
d302,2016,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,8672000
d302,2015,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,25000000
d302,2016,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,25000000
d302,2015,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,169595000
d302,2016,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,169595000
d302,2015,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,187411000
d302,2016,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,187411000
d302,2015,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,215789000
d302,2016,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,215789000
d302,2015,budget,production-and-marketing,revenue,development-revenues,donor-funding,26000000
d302,2016,budget,production-and-marketing,revenue,development-revenues,donor-funding,26000000
d302,2015,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,9377000
d302,2016,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,9377000
d302,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,104154000
d302,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,104154000
d302,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,503909000
d302,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,503909000
d302,2015,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,225166000
d302,2016,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,225166000
d302,2015,budget,production-and-marketing,expenditure,development-expenditure,donor-development,26000000
d302,2016,budget,production-and-marketing,expenditure,development-expenditure,donor-development,26000000
d302,2015,budget,health,expenditure,development-expenditure,objective-3to-improve-on-marketing,0
d302,2016,budget,health,expenditure,development-expenditure,objective-3to-improve-on-marketing,0
d302,2015,budget,health,expenditure,development-expenditure,objective-4to-build-capacity-of-staff-and-farmers,0
d302,2016,budget,health,expenditure,development-expenditure,objective-4to-build-capacity-of-staff-and-farmers,0
d302,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-district-hospitals,131634000
d302,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-district-hospitals,131634000
d302,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,30370000
